Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
c83c3e05-d164-379e-b477-c3bb3d093be6,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Hellen346 Roberts511,F,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,293,0
cb2ec7bd-34ab-3043-8940-205bc960dc43,81b1ef2b-8d3c-3923-859d-ae56099e037a,Lesley194 Bradtke547,M,GENERAL PRACTICE,19 VARNUM STREET,LOWELL,MA,018502132,42.6520846,-71.29979019978185,1,0
022fb34c-5d82-397d-a546-7b709fdda6b2,ea8d287f-b3a9-3800-8798-788e334ee406,Palmer257 Kuphal363,M,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,232,0
71efefd6-5a35-305c-8b2c-3567207cc121,c7542447-e06e-32cb-b6db-243c23a0dbc2,Chantell995 Krajcik437,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,233,0
70334656-9596-3a7c-8bc8-174a1645750d,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Eldridge510 Marquardt819,M,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,199,0
a9ad4204-c8c8-3453-914d-4229578f483c,50c47685-8125-3c50-8311-8bd7ba9e9108,Beth967 McKenzie376,F,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,101,0
b345a5c0-f2bb-31a8-b35d-8a3db24626d7,8bf5325a-c11b-35c4-b07d-17a5aeba8353,José3 Escamilla823,M,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,13,0
d6775f2f-ad3c-33a3-a68f-b57fd303f5b6,6dafa732-cdaa-37ab-a33c-b14878e841d7,José María211 Camacho176,M,GENERAL PRACTICE,400 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601488,42.55186794282506,-70.97276672693852,33,0
9e18b929-47d8-3000-93b4-1993bbd02662,43e22208-dae0-3196-b30b-17b3c50679c2,Diego848 O'Kon634,M,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,20,0
c8459fef-b411-3eec-b97e-31971a65bcba,46375470-1e20-3ddc-8dc5-010ba53826b6,Jude172 Reynolds644,M,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,166,0
1e7fcab0-0130-36dd-9adf-4308e894c905,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Lorene243 Ward668,F,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,15,0
e6701cab-7dc4-3fd2-9bd0-89f1cd55ac96,aba3e6f6-4562-342e-b90f-dd61b117f394,Maryjane289 White193,F,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,12,0
844b7194-f2bb-36dc-9ecc-11a3e9d8526c,a4b91172-69e7-3895-bd89-b9a0868de5c2,Salvador46 Wolff180,M,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,53,0
7ee52beb-332f-3c03-a33b-14bb41fa5c0c,30547c24-6d41-3a9d-8a21-cc3606224d38,Jeffery551 Farrell962,M,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,1,0
8b27b02a-93db-3de4-acc7-e8f93a528531,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Danuta945 Little434,F,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,165,0
396ed2a2-3299-3333-bda4-0349cf542052,3fea2678-1991-3390-b5f1-ebe38f28888b,Odell776 Buckridge80,M,GENERAL PRACTICE,135 WEBSTER ST,WEYMOUTH,MA,021901613,42.2212188,-70.9391625,53,0
09f52125-744b-38fe-8589-54dceb309d4a,ca8a919a-05f9-3687-bfb6-42800a70031e,Josue598 Flatley871,M,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,49,0
8d753c48-9f1c-3c83-abfe-af30d2a01371,b1581267-6289-3035-9c95-ddd030f098c1,Ivette731 Hettinger594,F,GENERAL PRACTICE,26 HARVARD ST,WORCESTER,MA,016092833,42.27170425,-71.801564,1,0
759400b5-845a-3bdd-bc13-546c3f4169d5,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,2156,0
eca2f5e2-0e7e-32db-981a-fca8582c478b,be509ccb-bfb7-3b87-8945-8426b689ef9d,Man114 Balistreri607,M,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,25,0
7ecc01ed-9a7b-304e-a9b0-b9e06fb1ae26,6f90eaad-abe3-3ce0-b9a6-2031c5674f0d,Claribel706 Wuckert783,F,GENERAL PRACTICE,800 TURNPIKE ST STE 300,NORTH ANDOVER,MA,018456156,42.66074825,-71.10724143845708,64,0
f80682d8-48cd-3ce3-bfa6-29ced8cb797f,c0719377-d40a-3e9c-9f7c-af47c93b3f40,Freeman822 Sawayn19,M,GENERAL PRACTICE,80 SUMMER ST STE 1,BOSTON,MA,021101218,42.35403315,-71.05809515865283,40,0
75bdc856-ceb3-3812-a915-5b5af98e0d5f,fe008000-0642-354b-9986-7396b3574f40,Cyrstal592 Price929,F,GENERAL PRACTICE,44 SOUTH ST,ROCKPORT,MA,019661800,42.653407900000005,-70.60498112267823,1,0
61957f7b-fd7b-3acc-9b8f-4631e4faaea3,52476935-b9e6-3dbc-a44d-47db68ee9977,Katrice671 Daugherty69,F,GENERAL PRACTICE,56 LIBERTY STREET,DANVERS,MA,019233361,42.563351999999995,-70.9210216494721,1,0
43003e70-650e-3fbd-a259-6a4f8ac30cd1,065eba51-cef7-3976-8654-ba8e7df887ce,Lyndon118 Block661,M,GENERAL PRACTICE,1165 NORTH PLEASANT STREET,AMHERST,MA,01002,42.40927615,-72.52971238527101,15,0
c8a7044e-5e1e-3e48-9168-bc99547811de,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Kyle55 Goyette777,M,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,12,0
f4a24358-3850-3a5e-9d4d-032fc32b89a5,73c7eaf8-f8b3-383f-b3e1-4d8ff5ca255d,Mauro926 Bartell116,M,GENERAL PRACTICE,161 FALMOUTH RD,MASHPEE,MA,026492662,41.6314877,-70.46769809885944,5,0
47d808c0-886e-3ad6-9e29-1c47ef6df303,6873525f-1680-3ceb-b536-270d44b46e2e,Raymond398 Nicolas769,M,GENERAL PRACTICE,500 COLUMBIA RD,DORCHESTER,MA,021252322,42.3147979,-71.067633,43,0
ffde5eed-8c8c-3a90-b2ed-5f0df6bdefdf,6c7fe370-02c4-3537-8f5e-373b2168b933,Shon148 Swift555,M,GENERAL PRACTICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,3,0
e6e89433-99f5-3bff-9059-eab4f7ab0d3f,9fbf3c5e-5f22-3b9f-9032-39d6de320874,Rufus33 Langosh790,M,GENERAL PRACTICE,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,34,0
342981e1-0082-3052-8629-0d07eea9647c,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf736 Vandervort697,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,870,0
e926b89b-e5d3-3e33-92f7-3bc7fdb1d88d,bce5b907-584b-345d-bbcf-912cf56cb6c3,Katia630 Parisian75,F,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,WORCESTER,MA,016032467,42.0667952,-72.0084995,60,0
ca045a82-5603-3193-9463-bbe0a0517720,9cec3b3c-fe3f-344e-b9c3-e414dafcd19f,Parthenia862 Dickens475,F,GENERAL PRACTICE,120 MAIN ST,MALDEN,MA,021486904,42.41918695,-71.06618960434116,4,0
3ef27879-6fd6-3b65-893a-6aa1f8e71c43,b829fbd7-fd77-3977-a441-91c2691d5653,Federico589 Schumm995,M,GENERAL PRACTICE,380 SUMNER ST,STOUGHTON,MA,020723470,42.1141661,-71.08865040101732,2,0
d7327d10-17bb-372e-9ecf-9fad2682983b,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Jared66 Satterfield305,M,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,93,0
fe85dcd1-d72e-3c19-b8ad-63e2ccd94d0a,0ec04450-c150-322d-b2c3-1449d672a23c,Yolando662 Huels583,F,GENERAL PRACTICE,110 W SQUANTUM ST,NORTH QUINCY,MA,021712122,42.27259075,-71.03082765,60,0
17567110-da8f-34d8-a058-f17676f72ec4,fd650ebc-a642-3818-b073-692473cd31f1,Tobias236 Kris249,M,GENERAL PRACTICE,900 CUMMING CENTER,BEVERLY,MA,019156181,42.5584284,-70.8800491,127,0
603de4d3-08a0-3052-b5b4-61731f9d7dd3,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Winston220 McCullough561,M,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,458,0
ae3f6541-0e21-3e4f-afd1-c2cab746e695,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra47 Bosco882,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,503,0
df8410e8-b7cc-36ef-9421-3d3f71862252,dbe1e521-57da-3855-9aa0-aabadbd17e32,Dorsey40 Stark857,M,GENERAL PRACTICE,454 WASHINGTON ST,NORWELL,MA,020612050,42.1592792,-70.85480698781902,1,0
6cc80967-11f4-3014-a747-5e5fcdf8fec3,80458ace-5754-39b0-807a-1a5b119cb5bb,Wilbert25 Nolan344,M,GENERAL PRACTICE,11 PONTIAC AVE,WEBSTER,MA,015701629,42.06282535,-71.87016198711046,2,0
6a092779-dd9d-374e-993d-d1578c097a5c,8ddbad9e-b5fc-3895-8a1c-17f32197a865,Germán350 Marrero674,M,GENERAL PRACTICE,1455 MAIN STREET,CHATHAM,MA,026332083,41.6827332,-69.98755685244114,3,0
7008fce7-b8e4-311f-8e2a-5a265d75b29a,9cfdd210-a2ed-34d6-9381-2f5d999011ca,Rafael239 Rentería94,M,GENERAL PRACTICE,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,159,0
7c2ea89e-29e7-3308-ab8e-4c02d712d905,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Paul232 Bartell116,M,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,18,0
4ebff917-123a-36ee-b779-be6188afff4d,7e8bd0f2-2746-355e-92ef-9473818c58a2,Suanne858 Okuneva707,F,GENERAL PRACTICE,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,018451655,42.705281049999996,-71.13643624887442,30,0
46a55dc6-f6b4-399f-8b23-473c772172cb,dd280187-8662-3732-af81-595d10572911,Clifton91 Lakin515,M,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,872,0
e15c3a2f-9650-36ab-a428-2004a637a5fc,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Reggie481 Schiller186,M,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,546,0
9fd30d7b-8c38-3abe-8285-d92fb9866895,004554b4-3068-3938-832d-fa7cbe1cd1fb,Lacy523 Littel644,M,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,39,0
d20328c3-0919-3db3-b279-1bd0d20b2e3d,dae3ee01-f383-366e-9ad6-dc92963064ea,Kristin64 Will178,F,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,168,0
54f1acde-36a7-326b-9450-80fe172c900f,a7b047dd-186a-32de-8187-b0853c05aed6,Melida518 Mayert710,F,GENERAL PRACTICE,180 LOW STREET,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,41,0
d93e5fd2-8fb4-3255-90de-144446f7375a,2c708a72-2e25-36a1-8209-d2a708874eff,Kyoko885 Strosin214,F,GENERAL PRACTICE,1324 BELMONT STREET #202,BROCKTON,MA,023014435,42.057156895761736,-71.06994368825448,12,0
794309b7-3b9a-3fc7-b78b-c2f0590dbfbf,b7488009-cd48-3a0d-87c4-6c47d1ceb3c8,Raymundo71 Hayes766,M,GENERAL PRACTICE,95 COMMERCIAL STREET,BRAINTREE,MA,021844301,42.22110375,-70.97097247044559,10,0
54cc503b-36a9-3789-81e5-bd92d3d9feb7,744bdf85-6223-367c-b1ab-e8c8e0a5eb28,Waylon572 Hammes673,M,GENERAL PRACTICE,2 REEDSDALE RD,MILTON,MA,021863800,42.258080449999994,-71.08070895097364,86,0
5ca01a0d-52aa-3e96-be20-ef73b3f65c30,b7b02632-03e1-330a-aa40-fdee22899633,Rob341 Cormier289,M,GENERAL PRACTICE,840 HARRISON AVE,ROXBURY,MA,021203432,42.3279605,-71.0830607,90,0
efb8a0b0-de0b-313c-8edd-bdf3ab8a1e2b,679a8e99-0f35-3eec-94ed-d8341e9fe33c,Maricruz991 Hahn503,F,GENERAL PRACTICE,140 WEBB STREET,WEYMOUTH,MA,021882736,42.22281125,-70.96226691624932,1,0
141b15f8-9228-3a8d-9b6d-f7e11da5e9cc,089bceb2-0ecb-3650-95e9-e7260248b809,Donny470 Reynolds644,M,GENERAL PRACTICE,50 W MAIN ST,HOPKINTON,MA,017481672,42.22029125,-71.53814854921914,54,0
3b014b40-9cc5-3a8e-bd38-c8a1a1704e78,9d283097-e706-3421-8b98-948b1fdadf30,Shaun461 Jast432,M,GENERAL PRACTICE,42 PROSPECT AVE,WEST SPRINGFIELD,MA,010894510,42.157666846720865,-72.63485704670578,1,0
c1eba3c5-83c8-34a6-a7ec-8a1f21296e7b,9d989fcf-4ad9-3972-ada3-f275d967781e,Dominic463 Miller503,M,GENERAL PRACTICE,100 TER HEUN DR,SANDWICH,MA,025632377,41.7579043,-70.4968152,969,0
ee8e9558-f635-3d72-b663-1251f8579ddc,87472bc2-7c23-37cc-8355-7f3e88614b6b,Dean966 Kris249,M,GENERAL PRACTICE,305 MAPLE STREET,EAST LONGMEADOW,MA,010282765,42.059258494749486,-72.53388585052694,19,0
19f24571-4538-3d84-9eb9-2f5636a8fcf9,7a5f7ae1-8437-3f5e-b788-5c2ad57f0a0b,Millicent213 Mertz280,F,GENERAL PRACTICE,29 ORCHARD ST,SOUTHBRIDGE,MA,015504003,42.076356200000006,-72.04167805,70,0
701ee28b-f542-3cd7-be14-70cb763ffa16,b69bccdc-5ad3-3ded-a018-3cd8f369c9d2,Wendell199 Ziemann98,M,GENERAL PRACTICE,120 S MAIN STREET,CENTERVILLE,MA,026323246,41.649898300000004,-70.34309844876677,30,0
11c02a84-334b-3dc9-a4de-990dff97e509,af3871c3-2098-3051-bcb7-8a919e194a16,Stephane228 O'Conner199,F,GENERAL PRACTICE,97 LIBBEY PKWY,WEYMOUTH,MA,021893110,42.19322885,-70.94589987654936,131,0
b2616095-97bd-3806-a610-9f6d86a34c0c,542185c1-943a-30f4-aba0-0efaa92488a4,Luetta803 Rau926,F,GENERAL PRACTICE,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,210,0
c1eef096-9e00-321b-a2a7-a0cc87c7e094,de32e6d9-848e-35d4-a217-e62eb5e0bc7b,Elise948 Abbott774,F,GENERAL PRACTICE,77 HIGH ST,NEWBURYPORT,MA,019503071,42.8055312,-70.87001791778893,3,0
a3bce1e6-0bc3-39bd-9d6b-61e234f8d485,a2cc09de-c1e2-3126-8c09-d49f95225281,Cristi782 Leannon79,F,GENERAL PRACTICE,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,272,0
1fb9641c-429f-38c1-a864-a258511feb8b,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Maricruz991 Considine820,F,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,127,0
d009c7b6-89eb-377c-ba1d-814fc57bc606,c5306a86-09a1-32d9-875a-67ef56e131c0,Earnest658 Gutkowski940,M,GENERAL PRACTICE,242 SUTTON ST,NORTH ANDOVER,MA,018451631,42.70773345,-71.1300651,28,0
73efd820-ab4d-387c-8f0a-642345c668be,ab16be57-62ea-39a5-8f7a-ee1285cf6934,Rogelio17 Gibson10,M,GENERAL PRACTICE,115 MILL ST,PETERSHAM,MA,013669503,42.4865962,-72.1893057,138,0
4f168d32-6eb9-3be6-b3ac-06dba488fed0,f341c366-8313-3790-ab26-d8d27b116ff5,Odell776 Greenholt190,F,GENERAL PRACTICE,80 LINCOLN STREET,WALTHAM,MA,024535465,42.39322121170625,-71.24104146434591,32,0
01d84a3d-c2bd-3565-969c-9daf95d6e2f7,0d7ef8ee-4e45-3b40-9f2b-f558dce71574,Rory188 Kuhlman484,F,GENERAL PRACTICE,200 BOYLSTON ST,CHESTNUT HILL,MA,024672008,42.318869649999996,-71.17524247213663,48,0
07809eed-b513-3651-89f1-ae78f37109ce,f312977e-8f41-3816-84cc-e5b12ba36955,Eldora89 Langosh790,F,GENERAL PRACTICE,1153 CENTRE ST,JAMAICA PLAIN,MA,021303446,42.3017598,-71.12855793387442,276,0
a8424b3e-1079-3b1e-bdd8-48d588674eb4,0519b293-2e92-3eb3-aeef-233da0babc93,Juan88 Friesen796,M,GENERAL PRACTICE,40 PARKHURST ROAD,CHELMSFORD,MA,018241511,42.6198215,-71.36189212971482,17,0
2a7c66d2-d6c8-3c6b-a4c9-84dc0cfe696b,5c896155-eb9a-383e-9162-a43ebb7f1cc5,Nannie905 Mayert710,F,GENERAL PRACTICE,400 LINDEN PONDS WAY,HINGHAM,MA,020433784,42.1972249,-70.91712645007524,41,0
1569dad2-8acc-322b-b1ef-976718404d1b,c5403c4f-14d5-3171-9227-a9b8327f3149,Lonnie913 Ferry570,F,GENERAL PRACTICE,52 OLNEY RD,CHICOPEE,MA,010202103,42.1487691,-72.6071119,53,0
6ed56fdb-f651-3372-bc64-51ad9847ea36,4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,Troy560 Carter549,M,GENERAL PRACTICE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,17,0
ed5956cd-cf4e-3e37-9800-1b4ea4adf2eb,389323ef-b127-3a06-a22d-e24aef033e5d,Eugenio846 Streich926,M,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,020261881,42.22214545274341,-71.18159060546684,46,0
58b97c2b-c6dd-3f7e-87fc-896bf300aad9,bebc1dac-6c42-3225-b0ba-23278cdf2a62,Cherry401 Hackett68,F,GENERAL PRACTICE,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,2,0
127c1ce9-bb62-3ae3-a922-077cb275bb38,82248deb-13cc-31b2-8764-0233e159a93a,Hank686 Kemmer137,M,GENERAL PRACTICE,19 DEPOT STREET,ADAMS,MA,012201856,42.623644600000006,-73.11852130252683,132,0
059c354a-c53c-3e20-960c-5d1e7d8fd9af,5a6fa8a5-90e2-3f70-bb3e-3d9dd7ad2f96,Myrle831 D'Amore443,F,GENERAL PRACTICE,44 NEW LOMBARD RD,CHICOPEE,MA,010204857,42.1678446,-72.54203576723424,1,0
1692b8e9-1642-369e-9fc9-474f7260fb2c,ce4d0501-49eb-396a-bc56-545fdfc624b0,Bea654 Daniel959,F,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,141,0
d29c0c05-ac30-322b-b8d6-81a6629ab6c1,70e943de-a18b-3e03-a204-ecca2f01b6d1,Joshua658 Wolf938,M,GENERAL PRACTICE,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,4,0
f4510171-bbe0-344e-a71e-3f0d1f0881b7,e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,Isaac321 Kub800,M,GENERAL PRACTICE,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,160,0
215e136d-6d04-3471-930a-44182ddb23e1,1ef8d603-bec1-35f5-a830-2a0b919cf47f,Dudley365 Kutch271,M,GENERAL PRACTICE,1801 TURNPIKE STREET,NORTH ANDOVER,MA,018456322,42.6355548,-71.0761760490546,26,0
0d8acc91-b1f7-3cbb-9895-eeb95b626adb,154cc5db-4906-3411-8aa3-39902c6b3af2,Kylie930 Hilpert278,F,GENERAL PRACTICE,12 VICTORIA LN,STONEHAM,MA,021802221,42.4916624,-71.10288588889674,26,0
6abe6a22-1059-38ac-98d6-b0b0c0e7a044,d13ac855-c068-3b57-8d65-fc3c90f32558,Mertie42 Orn563,F,GENERAL PRACTICE,383 SOUTH ORLEANS ROAD,BREWSTER,MA,026312870,41.738964949999996,-70.00124453922743,2,0
2bc667f4-6072-357d-beb4-b7be41f29e90,9e469108-97a0-350a-b6ba-be2a286b3dcc,Tereasa291 Mueller846,F,GENERAL PRACTICE,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,8,0
64542674-1894-3c6e-986f-2a5668709695,afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,Hyman89 Schmeler639,M,GENERAL PRACTICE,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,469,0
85ca34be-3c6c-36a4-9908-58d29de95e68,06cc2462-430f-3322-9c87-7e971125f510,Kai187 Mann644,F,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,272,0
795b2fe4-46c0-3709-bbef-386df98278da,479427f6-9419-3eba-b2c2-b037b4b89493,Britt177 O'Keefe54,M,GENERAL PRACTICE,180 GEORGE WASHINGTON BLVD,HULL,MA,020453069,42.2630377,-70.8606109,210,0
9102f02b-9a68-3f95-8393-b33026805cde,db106514-f254-3402-b6a4-6d210c78c7e2,Kimbra238 Runolfsdottir785,F,GENERAL PRACTICE,211 FRANKLIN STREET,QUINCY,MA,021697833,42.23691085,-71.00237199954586,14,0
5c96bc4a-7d42-3ed6-a00b-0da05dabcb14,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Domonique463 Satterfield305,F,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,132,0
3646918f-b506-3e22-9e60-4a0efd6dafce,79508e39-d0b0-3613-9d54-168f6e1c3a18,Raúl937 Piña753,M,GENERAL PRACTICE,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,257,0
78d172a9-64ec-3112-8a93-883fe38619c9,907b1d2f-2bf8-31b5-abc2-14d6b75faa96,Lizeth852 Ernser583,F,GENERAL PRACTICE,340 MAPLE ST,MARLBOROUGH,MA,017523200,42.3358161,-71.54106510218209,190,0
4f178857-e556-3f08-a2da-614c08d98403,1ce0d1a3-b507-3ad1-afc5-b25bfe48b8dc,Dovie983 Welch179,F,GENERAL PRACTICE,10 PEARL STREET,STOUGHTON,MA,020722364,42.125716800000006,-71.1025481568314,49,0
19d3af57-672f-3542-8373-b637054fbfee,922d1031-d968-39c2-b73c-d5a495c39068,Todd315 Steuber698,M,GENERAL PRACTICE,350 LINCOLN ST STE 1102,HINGHAM,MA,020432801,42.248735,-70.9209846,86,0
946d2e59-2548-310f-a2e4-152ccaa0363d,880fad59-9c38-3a21-a39f-ccc801502ab3,Halina47 Pollich983,F,GENERAL PRACTICE,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,21,0
55255c40-9759-3f36-83e8-d41871938b83,352f2e3b-0708-3eb4-9f7e-e73a685bf379,Araceli695 Willms744,F,GENERAL PRACTICE,157 UNION ST,SOUTHBOROUGH,MA,017721215,42.3056501,-71.5245087,531,0
4f21eb91-0047-3caa-b98c-a20f0edaec8d,ef95a6b4-cf95-32c2-b6e5-0488faaa3ac4,Jacques50 Walter473,M,GENERAL PRACTICE,259 LOWELL ST,SOMERVILLE,MA,021442666,42.3922293,-71.1061564,31,0
40f8fafc-b526-3d8a-ba21-7fd81e5e0bf2,a2d45ee8-b930-3169-b612-f602961ad212,Andrea7 Abeyta738,F,GENERAL PRACTICE,37 MINUTEMAN WAY,SHREWSBURY,MA,015452229,42.288207,-71.73443816915585,565,0
57492a8d-a62a-3bd7-b2f0-e8d2e113ea35,0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,Annita733 Frami345,F,GENERAL PRACTICE,115 LINCOLN STREET,WORCESTER,MA,016081216,42.2768165,-71.795274,515,0
ea88436d-dd35-370f-9b06-3d47c153e61a,817f4acb-0184-3146-9ce0-87197d8f115a,Julienne688 Buckridge80,F,GENERAL PRACTICE,30 NEWCROSSING RD STE 301,READING,MA,01867,42.51809619399502,-71.0959083715027,44,0
14c45e2d-ba6a-362c-a4a0-3e485b5842ee,8213f591-b5fe-3cf5-a9c4-36729d16b75e,Orville751 Hessel84,M,GENERAL PRACTICE,120 LONGWATER DR STE 200,NORWELL,MA,020611653,42.15682485,-70.8792143504961,23,0
37f9e6ae-fac7-3627-acb2-1b363067cd47,10ffe7b1-2f94-3f12-9288-679da05a1ec9,Odessa199 Hintz995,F,GENERAL PRACTICE,133 LITTLETON RD,WESTFORD,MA,01886,42.57056335,-71.41736646422413,42,0
7644dfd0-92e9-3cdc-9116-87b613924840,4fa643ae-1f58-3c2e-9f33-0ba56345ad10,Sharyl439 Williamson769,F,GENERAL PRACTICE,361 MAIN ST,WAREHAM,MA,025712153,41.761384899999996,-70.71911431737183,135,0
2310b34a-4426-340d-8ddb-ec2e949bb204,e98ef46c-e94c-34bc-9cf5-134d8ddcbac5,Patsy569 Olson653,F,GENERAL PRACTICE,10 EMORY ST,ATTLEBORO,MA,027033002,41.9447388,-71.27972821642685,1,0
7173bbed-d1a4-3c12-8026-16b3dd9e1eef,a73a3693-57ac-367e-b29e-f0f834cbaf66,Chelsey293 Simonis280,F,GENERAL PRACTICE,10 CORDAGE PARK CIR,PLYMOUTH,MA,023607318,41.9788991,-70.6879608,18,0
ae736994-ba6b-35c0-a89e-55c07cfba4d3,2b97893e-dc50-378b-a266-f089b8450329,Magdalena964 Torphy630,F,GENERAL PRACTICE,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,111,0
8ddcb03b-6ac2-3dc2-a17e-3b7d74d5b096,d0894f6b-78d7-338d-82ad-b63de4d40014,Dewayne363 Lemke654,M,GENERAL PRACTICE,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,259,0
3cce7086-c072-3af6-8cb1-9172e7f7380d,02661a4d-56da-3bfb-8ca0-0ecc77ba9fa6,Jacki842 Koepp521,F,GENERAL PRACTICE,30 CAPITAL DR STE A,WEST SPRINGFIELD,MA,010891359,42.13809525,-72.62351832623938,2,0
